level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,page
5,1,14,1,24,2,451,1594,142,36,62.327198,197193-01,29
5,1,14,1,25,1,304,1641,126,40,73.970207,92/06/26,29
5,1,14,1,25,2,451,1640,142,36,53.618855,197194-61,29
5,1,14,1,26,1,304,1688,126,39,62.629135,91/30/26,29
5,1,14,1,26,2,451,1687,142,36,41.744133,197195-01,29
5,1,14,1,27,1,305,1734,126,39,63.276501,92/13/26,29
5,1,14,1,27,2,451,1733,142,36,75.208336,197196-01,29
5,1,14,1,28,1,304,1780,127,40,89.675018,02/13/26,29
5,1,14,1,28,2,452,1779,142,36,87.732864,197197-01,29
5,1,14,1,29,1,305,1827,126,39,70.301369,02/06/26,29
5,1,14,1,29,2,452,1826,142,36,86.928795,197213-01,29
5,1,14,1,30,1,305,1873,126,40,58.540924,92/06/26,29
5,1,14,1,30,2,452,1872,142,36,16.865585,197215-61,29
5,1,14,1,31,1,305,1920,126,39,49.700356,92/06/26,29
5,1,14,1,31,2,452,1919,142,36,50.979317,197221-61,29
5,1,14,1,32,1,305,1966,127,39,59.493656,92/13/26,29
5,1,14,1,32,2,453,1965,141,36,85.885826,197222-01,29
5,1,14,1,33,1,306,2013,126,39,76.321602,02/13/26,29
5,1,14,1,33,2,453,2012,142,36,70.895844,197226-01,29
5,1,14,1,34,1,306,2059,126,39,81.162308,02/13/26,29
5,1,14,1,34,2,453,2059,142,35,73.442955,197227-01,29
5,1,14,1,35,1,306,2106,126,39,84.512703,02/06/26,29
5,1,14,1,35,2,453,2105,142,36,25.75621,197252-01,29
5,1,14,1,36,1,306,2152,126,40,86.105492,02/13/26,29
5,1,14,1,36,2,453,2152,142,35,73.650597,197254-01,29
5,1,14,1,37,1,306,2199,126,39,84.64328,02/13/26,29
5,1,14,1,37,2,454,2198,141,36,32.296303,197255-61,29
5,1,14,1,38,1,306,2245,127,39,85.708252,02/13/26,29
5,1,14,1,38,2,454,2244,141,36,89.745697,197256-01,29
5,1,14,1,39,1,306,2292,127,39,89.5466,02/06/26,29
5,1,14,1,39,2,454,2291,142,36,91.428101,197257-01,29
5,1,14,1,40,1,306,2338,127,40,86.320587,02/13/26,29
5,1,14,1,40,2,454,2338,142,36,87.188957,197258-01,29
5,1,14,1,41,1,307,2385,126,40,90.856094,01/16/26,29
5,1,14,1,41,2,454,2384,142,37,72.399582,197261-01,29
5,1,14,1,42,1,307,2432,126,40,79.569084,02/06/26,29
5,1,14,1,42,2,454,2431,142,36,60.268929,197271-61,29
5,1,14,1,43,1,307,2477,126,40,83.837906,02/06/26,29
5,1,14,1,43,2,455,2476,141,36,91.731995,197272-01,29
5,1,14,1,44,1,307,2524,126,40,86.193993,02/13/26,29
5,1,14,1,44,2,455,2523,141,36,65.220032,197282-01,29
5,1,14,1,45,1,307,2570,126,40,57.633667,92/13/26,29
5,1,14,1,45,2,455,2570,141,36,89.377655,197283-01,29
5,1,14,1,46,1,307,2617,127,40,44.685982,02/13/26,29
5,1,14,1,46,2,455,2616,141,36,81.071457,197288-01,29
5,1,14,1,47,1,307,2664,127,39,87.361977,02/13/26,29
5,1,14,1,47,2,455,2663,142,35,87.361977,197289-01,29
5,1,14,1,48,1,307,2710,127,40,74.549713,02/13/26,29
5,1,14,1,48,2,455,2709,142,36,74.549713,197291-01,29
5,1,14,1,49,1,308,2756,126,40,79.576508,91/16/26,29
5,1,14,1,49,2,455,2755,142,36,29.372932,197296-01,29
5,1,14,1,50,1,308,2802,126,40,83.841095,01/16/26,29
5,1,14,1,50,2,455,2802,141,35,84.644363,197297-01,29
5,1,18,1,1,1,1111,429,112,35,96.823586,CURRENT,29
5,1,18,2,1,1,949,522,94,36,74.879227,114.00,29
5,1,18,2,1,2,1178,521,92,36,75.367752,114.00,29
5,1,18,2,2,1,965,569,78,35,80.548096,90.00,29
5,1,18,2,3,1,949,615,94,36,75.540916,114.06,29
5,1,18,2,3,2,1179,614,92,36,69.29248,"114,00",29
5,1,18,2,4,1,950,662,94,36,76.987953,"114,00",29
5,1,18,2,4,2,1179,661,93,35,83.890701,"114,00",29
5,1,18,2,5,1,950,709,57,36,81.343849,106.,29
5,1,18,2,5,2,1016,709,28,36,81.343849,00,29
5,1,18,2,5,3,1180,708,92,36,85.230759,106.09,29
5,1,18,2,6,1,966,756,79,36,66.124496,50.00,29
5,1,18,3,1,1,967,802,78,36,64.227341,50.06,29
5,1,18,4,1,1,967,848,78,36,71.162865,50.00,29
5,1,18,4,1,2,1196,847,77,37,71.361359,30.00,29
5,1,18,4,2,1,968,895,78,36,68.321228,50.00,29
5,1,18,5,1,1,968,942,78,36,72.442757,"30,00",29
5,1,18,6,1,1,968,988,78,36,78.83416,50.00,29
5,1,18,7,1,1,968,1035,79,36,83.895836,"30,00",29
5,1,18,8,1,1,969,1082,78,36,72.445412,50.00,29
5,1,18,9,1,1,969,1129,79,35,63.084457,"50,0",29
5,1,18,10,1,1,969,1175,79,35,79.164177,90.00,29
5,1,18,10,1,2,1199,1174,77,36,84.613426,90.00,29
5,1,18,10,2,1,970,1221,78,36,80.352554,90.00,29
5,1,18,10,2,2,1199,1220,77,36,78.215813,90.00,29
5,1,18,10,3,1,970,1268,78,35,80.265907,99.00,29
5,1,18,11,1,1,970,1314,79,36,70.478806,90.00,29
5,1,18,11,1,2,1199,1313,77,36,61.735405,"96,00",29
5,1,18,11,2,1,970,1361,41,35,71.080887,"90,",29
5,1,18,11,2,2,1021,1361,28,35,71.080887,00,29
5,1,18,11,2,3,1199,1360,78,35,85.821228,90.00,29
5,1,18,11,3,1,971,1407,78,36,60.622673,30.00,29
5,1,18,12,1,1,971,1453,79,36,69.741791,50.00,29
5,1,18,13,1,1,956,1500,94,35,93.119904,106.00,29
5,1,18,13,1,2,1185,1499,92,35,81.538895,106.00,29
5,1,18,13,2,1,956,1546,94,35,82.942551,106.06,29
5,1,18,13,2,2,1185,1545,92,35,82.263573,"106,",29
5,1,18,13,2,3,1254,1541,24,55,79.363297,90,29
5,1,18,13,3,1,956,1593,94,35,93.992683,"114,00",29
5,1,18,13,3,2,1185,1592,93,35,88.336792,"114,06",29
5,1,18,13,4,1,972,1639,78,35,71.669556,90.60,29
5,1,18,13,4,2,1201,1638,77,35,68.176743,90.00,29
5,1,18,13,5,1,972,1685,79,36,80.213646,90.80,29
5,1,18,14,1,1,972,1731,79,36,77.250015,90.00,29
5,1,18,14,1,2,1201,1730,77,36,66.884872,90.00,29
5,1,18,14,2,1,973,1778,78,35,58.982731,"96,00",29
5,1,18,14,2,2,1202,1777,77,36,66.503891,90.00,29
5,1,18,14,3,1,973,1824,78,36,70.75193,98.00,29
5,1,18,14,3,2,1202,1823,77,36,55.196606,"98,00",29
5,1,18,14,4,1,957,1870,57,36,81.476578,"106,",29
5,1,18,14,4,2,1023,1871,28,35,72.694092,00,29
5,1,18,14,4,3,1187,1870,92,35,75.680702,"106,00",29
5,1,18,14,5,1,973,1917,79,36,85.635376,90.00,29
5,1,18,14,5,2,1203,1917,76,35,83.890564,90.00,29
5,1,18,14,6,1,973,1963,79,36,63.502125,"90,00",29
5,1,18,14,6,2,1203,1962,76,36,85.176125,90.00,29
5,1,18,14,7,1,974,2010,78,35,70.355614,90.00,29
5,1,18,14,7,2,1203,2009,77,36,78.691811,90.00,29
5,1,18,14,8,1,974,2056,78,36,65.564117,90.00,29
5,1,18,14,8,2,1203,2056,77,35,61.023193,99.00,29
5,1,18,14,9,1,974,2103,78,35,74.145615,98.00,29
5,1,18,14,9,2,1203,2102,77,36,62.840687,98.00,29
5,1,18,14,10,1,974,2150,79,35,71.335487,98.00,29
5,1,18,14,10,2,1203,2149,77,36,51.117775,"98,00",29
5,1,18,14,11,1,959,2196,94,35,87.769325,114.00,29
5,1,18,14,11,2,1188,2195,92,36,80.479263,"114,00",29
5,1,18,14,12,1,959,2242,94,36,87.138626,106.00,29
5,1,18,14,12,2,1188,2241,92,36,69.074219,106.60,29
5,1,18,14,13,1,959,2289,94,35,81.112915,"114,00",29
5,1,18,14,13,2,1188,2288,93,35,88.976982,"114,00",29
5,1,18,14,14,1,959,2335,94,36,83.323975,"106,00",29
5,1,18,14,14,2,1189,2334,92,37,75.386719,106.00,29
5,1,18,14,15,1,975,2382,78,37,71.022247,50.00,29
5,1,18,15,1,1,959,2429,94,35,88.159538,"114,00",29
5,1,18,15,1,2,1189,2428,92,36,86.029373,"114,00",29
5,1,18,15,2,1,975,2474,78,36,60.032242,98.00,29
5,1,18,15,2,2,1204,2473,77,37,82.141777,98.00,29
5,1,18,15,3,1,975,2521,79,36,90.188568,90.00,29
5,1,18,15,3,2,1204,2519,77,37,72.440453,96.00,29
5,1,18,15,4,1,975,2567,79,37,72.137306,"90,00",29
5,1,18,15,4,2,1204,2566,77,37,88.581924,90.00,29
5,1,18,15,5,1,960,2614,56,36,70.445038,106.,29
5,1,18,15,5,2,1026,2614,28,35,70.445038,90,29
5,1,18,15,5,3,1190,2613,92,36,80.108322,106.00,29
5,1,18,15,6,1,960,2660,94,36,94.225616,"114,00",29
5,1,18,15,6,2,1190,2660,92,35,92.620598,114.00,29
5,1,18,15,7,1,976,2707,78,35,66.471474,98.00,29
5,1,18,15,7,2,1205,2706,77,36,79.305626,98.00,29
5,1,18,15,8,1,975,2753,79,36,62.589409,"36,00",29
5,1,18,16,1,1,975,2799,79,36,70.062973,56.00,29
5,1,19,1,1,1,1425,1266,77,35,71.393639,90.00,29
5,1,20,1,1,1,1427,1683,77,36,72.968307,96.00,29
5,1,21,1,1,1,1647,753,78,36,87.457085,"50,00",29
5,1,21,1,2,1,1648,800,77,35,73.852158,50.00,29
5,1,22,1,1,1,1649,892,77,36,69.539581,50.00,29
5,1,22,1,2,1,1649,939,78,36,85.36837,30.00,29
5,1,22,1,3,1,1649,986,78,35,67.056038,"50,90",29
5,1,22,1,4,1,1649,1032,78,36,72.569572,"50,00",29
5,1,22,1,5,1,1650,1079,78,36,77.671661,30.00,29
5,1,22,1,6,1,1650,1126,78,35,46.9599,50.80,29
5,1,23,1,1,1,1652,1387,78,53,69.209579,50.00,29
5,1,23,1,2,1,1652,1450,78,36,65.733521,59.00,29
5,1,24,1,1,1,1657,2379,77,36,78.449104,50.00,29
5,1,25,1,1,1,1657,2750,78,35,87.408691,50.00,29
5,1,25,1,2,1,1658,2796,77,35,69.227165,"50,00",29
5,1,1,1,1,1,121,155,73,35,89.132736,PROG:,30
5,1,1,1,1,2,217,155,128,35,89.132736,AR-ARAGE,30
5,1,1,1,2,1,120,201,74,36,91.738388,USER:,30
5,1,1,1,2,2,218,201,111,36,91.229462,SFUGATE,30
5,1,2,1,1,1,104,433,129,36,96.573128,CUSTOMER,30
5,1,3,1,1,1,333,435,62,34,91.72686,DATE,30
5,1,3,1,1,2,448,434,114,36,80.315285,INVOICE,30
5,1,3,1,1,3,578,436,17,33,93.255875,#,30
5,1,4,1,1,1,1006,155,79,36,96.344872,CARGO,30
5,1,4,1,1,2,1105,155,139,42,96.344872,"SERVICES,",30
5,1,4,1,1,3,1269,155,57,36,95.156853,INC.,30
5,1,4,1,2,1,725,202,114,35,96.116585,AGED,30
5,1,4,1,2,2,890,201,290,36,93.282684,ACCOUNTS,30
5,1,4,1,2,3,1164,197,24,56,89.932152,-,30
5,1,4,1,2,4,1219,202,47,35,96.85524,SH,30
5,1,5,1,1,1,1284,202,80,35,71.892502,ORT,30
5,1,6,1,1,1,990,248,63,36,96.857368,BASE,30
5,1,6,1,1,2,1072,249,46,34,96.221275,REF,30
5,1,6,1,1,3,1137,248,63,35,96.221275,DATE,30
5,1,6,1,1,4,1220,248,127,40,89.399033,02/19/26,30
5,1,6,1,2,1,990,295,64,35,96.844818,SORT,30
5,1,6,1,2,2,1073,295,30,35,96.844818,BY,30
5,1,6,1,2,3,1121,294,130,36,96.079437,CUSTOMER,30
5,1,6,1,2,4,1269,295,62,35,96.615074,NAME,30
5,1,7,1,1,1,1416,202,177,36,95.437981,FORMAT,30
5,1,8,1,1,1,1595,388,65,35,88.738457,OVER,30
5,1,9,1,1,1,1827,388,65,35,83.57972,OVER,30
5,1,9,1,2,1,1844,434,30,35,96.715996,45,30
5,1,10,1,1,1,1991,155,63,35,96.723282,PAGE,30
5,1,10,1,1,2,2073,154,42,36,93.644562,NO.,30
5,1,10,1,1,3,2139,154,29,36,96.689613,29,30
5,1,10,1,2,1,1991,202,75,34,96.329437,DATE:,30
5,1,10,1,2,2,2090,201,128,39,75.604919,02/19/26,30
5,1,10,1,3,1,1989,248,77,35,96.206795,TIME:,30
5,1,10,1,3,2,2092,247,126,37,71.0112,14:37:11,30
5,1,11,1,1,1,2057,387,65,36,64.579483,OVER,30
5,1,11,1,2,1,2074,433,30,36,87.399269,90,30
5,1,12,1,1,1,301,527,127,39,42.817539,01/16/26,30
5,1,12,1,1,2,450,496,107,83,86.463882,197299-,30
5,1,12,1,1,3,564,527,29,36,46.746529,01,30
5,1,12,1,2,1,301,573,127,40,42.065563,01/16/26,30
5,1,12,1,2,2,450,574,143,36,56.668549,197300-01,30
5,1,12,1,3,1,301,620,127,40,53.39061,01/16/26,30
5,1,12,1,3,2,450,620,144,36,2.874718,197301-91,30
5,1,12,1,4,1,301,666,127,40,0.0,01/16/26,30
5,1,12,1,4,2,450,666,143,36,53.231514,197302-01,30
5,1,12,1,5,1,302,713,127,40,75.045502,91/16/26,30
5,1,12,1,5,2,450,713,144,37,91.050285,197303-01,30
5,1,12,1,6,1,302,760,127,40,86.365799,01/30/26,30
5,1,12,1,6,2,451,760,143,37,85.673424,197306-01,30
5,1,12,1,7,1,302,806,127,39,52.10701,92/13/26,30
5,1,12,1,7,2,451,807,143,35,82.473251,197307-01,30
5,1,12,1,8,1,302,852,127,40,54.022583,02/06/26,30
5,1,12,1,8,2,451,852,143,37,90.341827,197309-01,30
5,1,12,1,9,1,302,898,127,41,56.863892,02/13/26,30
5,1,12,1,9,2,451,899,143,36,89.638504,197319-01,30
5,1,12,1,10,1,302,945,127,40,83.809357,02/13/26,30
5,1,12,1,10,2,451,946,143,35,87.970261,197320-01,30
5,1,12,1,11,1,302,992,127,40,79.570221,02/18/26,30
5,1,12,1,11,2,451,992,143,36,87.961121,197335-01,30
5,1,12,1,12,1,302,1039,127,40,83.096283,Q1/16/26,30
5,1,12,1,12,2,451,1039,143,36,83.096283,197342-01,30
5,1,12,1,13,1,302,1085,127,40,25.177284,01/16/26,30
5,1,12,1,13,2,451,1086,144,35,39.206879,197343-01,30
5,1,12,1,14,1,303,1132,126,39,59.342506,91/16/26,30
5,1,12,1,14,2,451,1132,144,36,83.761353,197344-01,30
5,1,12,1,15,1,303,1178,127,39,34.183464,91/16/26,30
5,1,12,1,15,2,451,1178,144,36,82.862206,197345-01,30
5,1,12,1,16,1,303,1225,127,39,37.447655,91/16/26,30
5,1,12,1,16,2,451,1225,144,36,89.375961,197346-01,30
5,1,12,1,17,1,303,1271,127,40,46.457954,01/19/26,30
5,1,12,1,17,2,451,1271,144,36,86.259239,197365-01,30
5,1,12,1,18,1,303,1318,127,39,68.340584,01/19/26,30
5,1,12,1,18,2,452,1318,143,36,88.168427,197366-01,30
5,1,12,1,19,1,303,1364,127,40,23.54171,01/19/26,30
5,1,12,1,19,2,452,1364,143,36,88.509605,197368-01,30
5,1,12,1,20,1,303,1411,127,82,10.307602,aloe,30
5,1,12,1,20,2,452,1411,143,36,69.151505,197385-01,30
5,1,12,1,21,1,353,1457,77,39,92.177902,13/26,30
5,1,12,1,21,2,452,1457,143,36,86.961807,197391-01,30
5,1,12,1,22,1,303,1457,127,86,0.0,m/1/28,30
5,1,12,1,22,2,452,1503,143,36,74.369583,197406-01,30
5,1,12,1,23,1,303,1550,127,39,0.0,01/19/26,30
5,1,12,1,23,2,452,1550,144,36,37.226418,197415-61,30
5,1,12,1,24,1,303,1597,127,39,24.202774,91/19/26,30
5,1,12,1,24,2,452,1596,143,36,91.292244,197416-01,30
5,1,12,1,25,1,303,1643,127,39,0.0,01/19/26,30
5,1,12,1,25,2,452,1643,143,36,86.368973,197417-01,30
5,1,12,1,26,1,303,1689,127,40,34.455826,91/19/26,30
5,1,12,1,26,2,452,1690,143,35,88.819183,197418-01,30
5,1,12,1,27,1,303,1736,127,39,0.0,91/19/26,30
5,1,12,1,27,2,452,1736,143,35,80.730675,197420-01,30
5,1,12,1,28,1,303,1782,127,40,9.152435,01/19/26,30
5,1,12,1,28,2,452,1782,143,36,54.155045,197421-01,30
5,1,12,1,29,1,303,1829,127,39,7.235909,01/19/26,30
5,1,12,1,29,2,452,1829,143,35,13.683044,197424-01,30
5,1,12,1,30,1,303,1875,127,40,37.78841,01/19/26,30
5,1,12,1,30,2,452,1875,143,36,25.829269,197425-81,30
5,1,12,1,31,1,303,1922,127,39,0.0,01/21/26,30
5,1,12,1,31,2,452,1921,143,37,90.846146,197426-01,30
5,1,12,1,32,1,303,1968,127,39,0.0,01/21/26,30
5,1,12,1,32,2,452,1968,143,36,38.167896,197427-61,30
5,1,12,1,33,1,303,2015,127,39,43.832741,01/21/26,30
5,1,12,1,33,2,452,2014,143,36,90.579956,197428-01,30
5,1,12,1,34,1,303,2061,127,40,0.0,01/21/26,30
5,1,12,1,34,2,452,2061,143,36,25.755264,197429-61,30
5,1,12,1,35,1,303,2108,127,39,0.0,01/21/26,30
5,1,12,1,35,2,452,2108,143,35,87.812103,197430-01,30
5,1,12,1,36,1,303,2154,127,40,0.0,01/21/26,30
5,1,12,1,36,2,452,2154,143,36,71.948372,197431-01,30
5,1,12,1,37,1,303,2201,127,39,0.0,01/21/26,30
5,1,12,1,37,2,452,2201,143,36,82.963104,197432-01,30
5,1,12,1,38,1,303,2247,127,40,83.500404,Q1/21/26,30
5,1,12,1,38,2,452,2247,143,36,71.509857,197433-01,30
5,1,12,1,39,1,303,2294,127,39,49.511105,92/13/26,30
5,1,12,1,39,2,452,2294,143,36,87.511734,197475-01,30
5,1,12,1,40,1,303,2340,127,40,0.0,91/21/26,30
5,1,12,1,40,2,452,2340,143,37,86.786095,197477-01,30
5,1,12,1,41,1,303,2387,127,40,10.218208,01/21/26,30
5,1,12,1,41,2,452,2387,143,36,89.510757,197478-01,30
5,1,12,1,42,1,303,2434,127,40,87.006004,Q1/21/26,30
5,1,12,1,42,2,452,2434,143,36,85.331055,197479-01,30
5,1,12,1,43,1,303,2479,127,40,82.296913,Q1/21/26,30
5,1,12,1,43,2,452,2479,143,36,89.608803,197480-01,30
5,1,12,1,44,1,303,2526,127,40,37.081299,91/21/26,30
5,1,12,1,44,2,452,2525,143,37,90.120705,197481-01,30
5,1,12,1,45,1,303,2572,127,40,51.954376,01/30/26,30
5,1,12,1,45,2,452,2572,143,36,90.948158,197510-01,30
5,1,12,1,46,1,303,2619,127,40,48.705986,01/30/26,30
5,1,12,1,46,2,452,2619,143,36,84.064438,197511-01,30
5,1,12,1,47,1,303,2666,127,39,59.898724,01/30/26,30
5,1,12,1,47,2,452,2666,143,35,88.443024,197512-01,30
5,1,12,1,48,1,303,2712,127,39,49.719955,01/30/26,30
5,1,12,1,48,2,452,2712,143,36,78.628777,197513-01,30
5,1,12,1,49,1,303,2758,127,40,76.720932,01/30/26,30
5,1,12,1,49,2,452,2758,143,36,87.200058,197514-01,30
5,1,12,1,50,1,303,2805,127,39,68.990059,01/30/26,30
5,1,12,1,50,2,451,2805,144,35,88.473335,197515-01,30
5,1,13,1,1,1,299,1453,40,44,33.047272,be),30
5,1,13,1,2,1,335,1458,29,38,29.494614,=,30
5,1,16,1,1,1,792,435,32,34,90.383461,TY,30
5,1,16,1,1,2,891,434,98,36,40.136391,AMOUNT,30
5,1,16,1,1,3,1122,434,112,36,95.597481,CURRENT,30
5,1,16,2,1,1,794,528,29,34,96.639359,IN,30
5,1,16,2,1,2,974,527,80,36,73.928329,50.00,30
5,1,16,3,1,1,794,575,29,34,96.604553,IN,30
5,1,16,3,1,2,974,574,80,36,78.705879,"50,0",30
5,1,16,4,1,1,794,621,29,35,96.690269,IN,30
5,1,16,4,1,2,975,620,79,36,77.213371,"50,00",30
5,1,16,5,1,1,794,667,29,35,96.900154,IN,30
5,1,16,5,1,2,975,666,79,36,68.20845,"50,00",30
5,1,16,6,1,1,794,714,29,35,96.827766,IN,30
5,1,16,6,1,2,975,713,79,37,87.047165,50.00,30
5,1,16,7,1,1,794,761,29,35,96.782837,IN,30
5,1,16,7,1,2,975,760,79,37,67.672539,50.00,30
5,1,16,8,1,1,794,808,29,34,96.874458,IN,30
5,1,16,8,1,2,975,807,79,35,83.541847,50.00,30
5,1,16,8,1,3,1205,806,78,36,71.961227,50.09,30
5,1,16,9,1,1,794,853,30,35,96.897675,IN,30
5,1,16,9,1,2,975,852,79,37,90.725899,90.00,30
5,1,16,9,1,3,1205,852,78,37,81.734848,90.00,30
5,1,16,10,1,1,794,900,30,35,96.649719,IN,30
5,1,16,10,1,2,975,899,79,37,79.677475,98.00,30
5,1,16,10,1,3,1205,899,79,36,67.494095,98.00,30
5,1,16,10,2,1,975,946,63,36,95.903191,98.0,30
5,1,16,10,2,2,1205,946,79,36,51.904816,98.00,30
5,1,16,11,1,1,795,993,29,35,96.384361,IN,30
5,1,16,11,1,2,928,993,127,41,17.356117,"1,224.97",30
5,1,16,11,1,3,1158,992,126,42,56.645691,"1,224.97",30
5,1,16,12,1,1,795,1040,29,34,96.745087,IN,30
5,1,16,12,1,2,976,1039,79,36,72.451874,30.00,30
5,1,16,13,1,1,795,1087,29,34,96.67968,IN,30
5,1,16,13,1,2,976,1086,79,36,74.028458,"30,00",30
5,1,16,14,1,1,795,1133,29,35,96.811485,IN,30
5,1,16,14,1,2,975,1132,80,36,81.084305,"50,00",30
5,1,16,15,1,1,795,1179,29,35,96.659767,IN,30
5,1,16,15,1,2,976,1178,79,36,58.405365,"50,80",30
5,1,16,16,1,1,795,1226,29,34,96.814438,IN,30
5,1,16,16,1,2,976,1225,79,36,73.213699,50.60,30
5,1,16,17,1,1,795,1272,30,35,96.929054,IN,30
5,1,16,17,1,2,976,1271,79,36,63.58379,50.00,30
5,1,16,18,1,1,796,1319,29,34,96.930534,IN,30
5,1,16,18,1,2,976,1318,79,36,72.025787,50.90,30
5,1,16,19,1,1,796,1365,29,35,96.865509,IN,30
5,1,16,19,1,2,976,1364,79,36,63.391769,50.0,30
5,1,16,20,1,1,795,1412,30,34,96.990051,IN,30
5,1,16,20,1,2,976,1411,79,36,73.080406,50.00,30
5,1,16,21,1,1,795,1458,30,34,96.743057,IN,30
5,1,16,21,1,2,976,1457,79,36,74.082565,96.60,30
5,1,16,21,1,3,1206,1457,78,36,80.478867,90.00,30
5,1,16,22,1,1,795,1504,30,35,96.208595,IN,30
5,1,16,22,1,2,976,1504,80,36,78.360321,98.00,30
5,1,16,22,1,3,1206,1503,78,36,67.67762,98.00,30
5,1,16,23,1,1,795,1551,30,34,96.735085,IN,30
5,1,16,23,1,2,976,1550,80,36,73.771385,50.00,30
5,1,16,24,1,1,796,1597,29,35,96.732002,IN,30
5,1,16,24,1,2,976,1597,80,35,75.214058,50.00,30
5,1,16,25,1,1,796,1644,29,34,96.542648,IN,30
5,1,16,25,1,2,976,1643,80,36,52.104626,30.00,30
5,1,16,26,1,1,796,1690,29,35,96.74765,IN,30
5,1,16,26,1,2,976,1690,80,35,82.289932,50.00,30
5,1,16,27,1,1,796,1736,29,35,96.833023,IN,30
5,1,16,27,1,2,976,1735,80,36,63.494591,50.08,30
5,1,16,28,1,1,796,1783,29,34,96.611565,IN,30
5,1,16,28,1,2,976,1782,80,36,75.718193,50.8,30
5,1,16,29,1,1,795,1829,30,35,96.763039,IN,30
5,1,16,29,1,2,976,1828,80,37,84.915955,"50,00",30
5,1,16,30,1,1,796,1876,29,34,96.753181,IN,30
5,1,16,30,1,2,976,1875,80,36,82.709045,50.00,30
5,1,16,31,1,1,796,1922,29,35,96.676765,IN,30
5,1,16,31,1,2,976,1921,80,36,80.162552,50.0,30
5,1,16,32,1,1,796,1968,29,35,96.581413,IN,30
5,1,16,32,1,2,977,1968,79,36,78.458885,"50,00",30
5,1,16,33,1,1,796,2015,29,35,96.891327,IN,30
5,1,16,33,1,2,977,2014,79,36,77.517082,50.00,30
5,1,16,34,1,1,796,2062,29,34,96.2929,IN,30
5,1,16,34,1,2,976,2061,80,36,79.794373,50.8,30
5,1,16,35,1,1,796,2108,29,35,96.784866,IN,30
5,1,16,35,1,2,976,2107,80,36,84.062767,50.0,30
5,1,16,36,1,1,796,2155,29,34,96.913055,IN,30
5,1,16,36,1,2,976,2154,80,36,82.646896,50.00,30
5,1,16,37,1,1,796,2202,11,34,85.753464,I,30
5,1,16,37,1,2,976,2200,80,36,86.12149,50.00,30
5,1,16,38,1,1,796,2248,29,34,96.729385,IN,30
5,1,16,38,1,2,976,2247,80,36,74.008606,50.00,30
5,1,16,39,1,1,796,2294,29,34,96.909065,IN,30
5,1,16,39,1,2,962,2293,94,36,62.351608,106.00,30
5,1,16,39,1,3,1191,2293,94,36,84.210724,"106,00",30
5,1,16,40,1,1,796,2341,29,35,96.852585,IN,30
5,1,16,40,1,2,976,2340,80,37,94.453331,50.00,30
5,1,16,41,1,1,796,2387,29,35,96.891968,IN,30
5,1,16,41,1,2,976,2386,80,38,80.91478,50.00,30
5,1,16,42,1,1,796,2434,29,35,96.844719,IN,30
5,1,16,42,1,2,976,2433,79,37,78.56382,50.00,30
5,1,16,43,1,1,795,2479,30,35,96.993286,IN,30
5,1,16,43,1,2,976,2478,79,37,64.776794,50.00,30
5,1,16,44,1,1,796,2526,29,35,96.870476,IN,30
5,1,16,44,1,2,976,2525,80,37,87.972008,50.00,30
5,1,16,45,1,1,795,2572,30,35,96.923447,IN,30
5,1,16,45,1,2,976,2571,80,37,82.770721,50.00,30
5,1,16,46,1,1,796,2619,29,35,96.827103,IN,30
5,1,16,46,1,2,977,2619,79,36,83.659943,30.00,30
5,1,16,47,1,1,795,2666,30,34,96.96608,IN,30
5,1,16,47,1,2,976,2665,80,37,72.781029,30.00,30
5,1,16,48,1,1,796,2712,29,35,96.873199,IN,30
5,1,16,48,1,2,976,2712,79,36,67.500755,30.00,30
5,1,16,49,1,1,795,2759,30,34,96.981346,IN,30
5,1,16,49,1,2,976,2758,79,36,58.058323,30.00,30
5,1,16,50,1,1,795,2805,30,35,96.419769,IN,30
5,1,16,50,1,2,976,2804,79,36,89.625122,50.00,30
5,1,18,1,1,1,1434,760,78,36,75.296158,50.00,30
5,1,19,1,1,1,1435,1411,78,36,67.414719,50.00,30
5,1,1,1,1,1,124,152,72,35,91.903046,PROG:,31
5,1,1,1,1,2,220,152,129,35,91.903046,AR-ARAGE,31
5,1,1,1,1,3,1004,151,78,35,94.329758,CARGO,31
5,1,1,1,1,4,1102,150,137,42,95.2136,"SERVICES,",31
5,1,1,1,1,5,1263,150,57,35,92.087982,INC.,31
5,1,1,1,1,6,1981,147,62,35,95.720802,PAGE,31
5,1,1,1,1,7,2061,146,41,35,95.259857,NO.,31
5,1,1,1,1,8,2126,146,29,35,93.489601,30,31
5,1,2,1,1,1,124,199,73,35,83.274506,USER:,31
5,1,2,1,1,2,222,198,110,36,90.915535,SFUGATE,31
5,1,2,1,1,3,726,198,112,35,96.141716,AGED,31
5,1,2,1,1,4,889,197,242,36,93.00779,ACCOUNTS,31
5,1,2,1,1,5,1169,216,6,5,85.015137,-,31
5,1,2,1,1,6,1214,197,144,36,95.607544,SHORT,31
5,1,2,1,1,7,1411,196,176,36,95.607544,FORMAT,31
5,1,2,1,1,8,1981,194,73,35,95.226562,DATE:,31
5,1,2,1,1,9,2077,193,128,39,67.432755,02/19/26,31
5,1,2,1,2,1,989,244,62,35,96.947189,BASE,31
5,1,2,1,2,2,1070,244,45,35,96.947189,REF,31
